num_id,source,a3_lbl,brand,amManu,country,countai,ai1,ai2,ai3,has_ml,ai1_mg,ai1_ml,ai2_mg,ai2_ml,ai3_mg,ai3_ml,strength_lbl,fdc,salt,salt_name,packtype,packsize,NAFDAC_REGNO,a3,ai1_no,ai2_no,ai3_no,gname_no,gname,amBrand,natapp,qaact,ID2,DateofWHOprequalification,RefNo,GlobalFundQAStandard,WHOPrequalificationSRA,Manufacturingsite,ID4,source5,amBrand_BEN,AMM23,AMM24,LaboratoireFabricant,originalorder,CMR24_ID,GB_ID,CHECK
NGA-0926,NAFDAC,TABLET,LACTOMAK,KWALITY PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LACTOMAK | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | KWALITY PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1518,NAFDAC,DISPERSIBLE TABLET,LARIACT,SKANT HEALTHCARE LTD LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,B4-5911,1,61,74,.,40,AL,LARIACT | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | SKANT HEALTHCARE LTD LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1519,NAFDAC,TABLET,LARIACT FORTE,SKANT HEALTHCARE LTD LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-5912,1,61,74,.,40,AL,LARIACT FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SKANT HEALTHCARE LTD LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
240328_010,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,LARIAM,CHEPLAPHARM ARZNEIMITTEL GMBH,FRANCE,1,MEFLOQUINE,.,.,0,250,.,.,.,.,.,250mg,NO,NO,.,BLISTER PLAQUETTE,8,,1,75,.,.,11,MEFLOQUINE,LARIAM | TABLET | MEFLOQUINE | 250mg | CHEPLAPHARM ARZNEIMITTEL GMBH,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
340,GF,TABLET,LARIAM,LTT PHARMA LEXON UK,SWISS,1,MEFLOQUINE,.,.,0,250,.,.,.,.,.,250mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,8,,1,75,.,.,11,MEFLOQUINE,LARIAM | TABLET | MEFLOQUINE | 250mg | LTT PHARMA LEXON UK,999*,0,.,.,M22,B,YES,HOFFMANN-LA ROCHE,.,.,.,,,,,.,.,5
468,GF,TABLET,LARIAM,ROCHE,UK,1,MEFLOQUINE,.,.,0,250,.,.,.,.,.,250mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,8,,1,75,.,.,11,MEFLOQUINE,LARIAM | TABLET | MEFLOQUINE | 250mg | ROCHE,999*,0,.,.,M22,B,YES,ROCHE WELWYN GARDEN CITY,.,.,.,,,,,.,.,5
308,BEN AWL DATA,TABLET,LARIDOX,IPCA LABORATORIES LTD,INDIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,25,.,500,.,.,.,25/500mg,YES,UNKNOWN,.,individual package,3,,1,81,85,.,21,SP,LARIDOX | TABLET | PYRIMETHAMINE SULFADOXINE | 25/500mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,349,BEN - SEARCH,LARIDOX,,,,,.,.,5
NGA-0672,NAFDAC,TABLET,LARIDOX,IPCA LABORATORIES LTD,INDIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,500,.,25,.,.,.,500/25mg,UNKNOWN,UNKNOWN,.,,,,1,81,85,.,21,SP,LARIDOX | TABLET | PYRIMETHAMINE SULFADOXINE | 500/25mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0686,NAFDAC,TABLET,LARIMAL FD,IPCA LABORATORIES LTD,INDIA,2,ARTESUNATE,AMODIAQUINE,.,0,25,.,75,.,.,.,25/75mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,LARIMAL FD | TABLET | ARTESUNATE AMODIAQUINE | 25/75mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0687,NAFDAC,TABLET,LARIMAL FD,IPCA LABORATORIES LTD,INDIA,2,ARTESUNATE,AMODIAQUINE,.,0,50,.,150,.,.,.,50/150mg,UNKNOWN,UNKNOWN,.,,,,1,65,60,.,44,ASAQ,LARIMAL FD | TABLET | ARTESUNATE AMODIAQUINE | 50/150mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0973,NAFDAC,TABLET,LARIMED,FREDUN PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LARIMED | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | FREDUN PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_51,NGA-24-AwL,TABLET,LARIS,CIRON DRUGS & PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,yes,no,.,individual package,6,B4-8572,1,61,74,.,40,AL,LARIS | TABLET | ARTEMETHER LUMEFANTRINE | 180MG/60ML + 1080MG/60ML | CIRON DRUGS & PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_189,NGA-24-AwL,TABLET,LARIS,CIRON DRUGS ,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,B4-8572,1,61,74,.,40,AL,LARIS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | CIRON DRUGS ,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
240329_019,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,LARITEM,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,NO,.,individual package,12,,1,61,74,.,40,AL,LARITEM | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
240407_004,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,LARITEM,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,NO,.,individual package,6,,1,61,74,.,40,AL,LARITEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
296,"WHO, BEN AWL DATA ,CMR24",TABLET,LARITEM,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6X1, 6X2, 6X3, 6X4, 6X30, 12X30, 18X30, 24X30",,1,61,74,.,40,AL,LARITEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | IPCA LABORATORIES LTD,999*,1,MA062,15-DEC-09,M4,A,YES,"DADRA AND NAGAR HAVELI,",.,.,.,"7190101 ; 7190102 ; 7190103 
","7190101 ; 7190102 ; 7190103 
",,,.,.,3
297,"CMR 23 & 24, BEN AWL DATA",TABLET,LARITEM,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6, 12",,1,61,74,.,40,AL,LARITEM | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,358,BEN - SEARCH,LARITEM 40/240,7191204,7191204,,,.,.,3
298,"CMR 23 & 24, BEN AWL DATA",TABLET,LARITEM,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,60,.,360,.,.,.,60/360mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6, 12",,1,61,74,.,40,AL,LARITEM | TABLET | ARTEMETHER LUMEFANTRINE | 60/360mg | IPCA LABORATORIES LTD,999*,0,.,.,.,.,.,.,358,BEN - SEARCH,LARITEM 40/240,7191204,7191204,,,.,.,3
299,"WHO, CMR 23 & 24",TABLET,LARITEM,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6X1, 6X2, 6X30, 6X1X30",,1,61,74,.,40,AL,LARITEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | IPCA LABORATORIES LTD,999*,1,MA160,1-FEB-22,.,.,.,.,359,BEN - SEARCH,LARITEM 80/480,7191205,7191205,,,.,.,3
294,"WHO, GF, BEN AWL DATA",DISPERSIBLE TABLET,LARITEM/ LUMERAX,IPCA LABORATORIES LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6X1, 12X1, 6X30, 12X30; 12X1, 6X30, 12X30,",,1,61,74,.,40,AL,LARITEM/ LUMERAX | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | IPCA LABORATORIES LTD,999*,1,MA136,19-JUN-18,M5,A,MA136,"IPCA LABORATORIES LTD PLOT NO : 255/1, VILLAGE ATHAL, DADRA AND NAGAR
HAVELI (U.T), SILVASSA
– 396 230, INDIA

IPCA LABORATORIES LIMITED, 1 PHARMA ZONE, SEZ INDORE, PITHAMPUR, MADHYA PRADESH, 454775, INDIA",416,BEN - SEARCH,LUMERAX-20 DT,,,,,.,.,5
AwL_NGA_191,NGA-24-AwL,TABLET,LARITIN,Nemel Pharmaceuticals LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,6,A11-0299,1,61,74,.,40,AL,LARITIN | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | Nemel Pharmaceuticals LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1167,NAFDAC,TABLET,LAROTEDAR,MEDICO REMEDIES PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LAROTEDAR | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | MEDICO REMEDIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_134,NGA-24-AwL,TABLET,L'ARTCHEM,RELAX BIOTECH PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,C4-1400,1,61,74,.,40,AL,L'ARTCHEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | RELAX BIOTECH PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
240404_003,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,L-ARTEM,SHALINA LABORATORIES PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,NO,.,individual package,24,,1,61,74,.,40,AL,L-ARTEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | SHALINA LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0921,NAFDAC,TABLET,LASUNATE,KWALITY PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LASUNATE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | KWALITY PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_59,NGA-24-AwL,TABLET,LASUNATE,LESANTO LABORATORIES,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,24,c4-0951,1,61,74,.,40,AL,LASUNATE | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | LESANTO LABORATORIES,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_84,NGA-24-AwL,TABLET,LASUNATE-DS,LESANTO LABORATORIES,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,A4-8614,1,61,74,.,40,AL,LASUNATE-DS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | LESANTO LABORATORIES,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_272,NGA-24-AwL,TABLET,LASUNATE-DS,LESANTO LABORATORIES,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,yes,no,N/A,individual package,6,A4-8614,1,61,74,.,40,AL,LASUNATE-DS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | LESANTO LABORATORIES,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0027,NAFDAC,TABLET,LA-TESEN,AFRAB CHEM LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LA-TESEN | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | AFRAB CHEM LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1151,NAFDAC,TABLET,LATRIM,ME CURE INDUSTRIES LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,#04-4483,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,LATRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | ME CURE INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1152,NAFDAC,TABLET,LATRIM,ME CURE INDUSTRIES LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,800,.,160,.,.,.,800/160mg,UNKNOWN,UNKNOWN,.,,,A4-0054,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,LATRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 800/160mg | ME CURE INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1160,NAFDAC,TABLET,LAVINART,MEDIBIOS LABORATORIES PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-0288,1,61,74,.,40,AL,LAVINART | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | MEDIBIOS LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_33,NGA-24-AwL,TABLET,LIVETHER,MCCOY PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,yes,no,.,individual package,12,C4-0926,1,61,74,.,40,AL,LIVETHER | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | MCCOY PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1627,NAFDAC,TABLET,LOCEET FORTE,SWISS PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LOCEET FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SWISS PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_11,NGA Awl 24 training,TABLET,LOKMAL DISPERSIBLE TABLETS,EMZOR PHARMA INDUSTRIES LTD,Nigeria,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,yes,n/a,.,individual package,6,999*,1,61,74,.,40,AL,LOKMAL DISPERSIBLE TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | EMZOR PHARMA INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0332,NAFDAC,TABLET,LOKMAL QS,EMZOR PHARMA INDUSTRIES LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,A4-1696,1,61,74,.,40,AL,LOKMAL QS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | EMZOR PHARMA INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0359,NAFDAC,TABLET,LOKMAL QS CAPLET,EMZOR PHARMA INDUSTRIES LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,A4-1696,1,61,74,.,40,AL,LOKMAL QS CAPLET | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | EMZOR PHARMA INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0362,NAFDAC,TABLET,LOKMAL-QS,EMZOR PHARMA INDUSTRIES LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,A4-1696,1,61,74,.,40,AL,LOKMAL-QS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | EMZOR PHARMA INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0764,NAFDAC,TABLET,LOMASYL,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LOMASYL | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0738,NAFDAC,DISPERSIBLE TABLET,LOMASYL DS,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LOMASYL DS | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0739,NAFDAC,TABLET,LOMASYL FORTE,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LOMASYL FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
88,CMR 23 & 24,TABLET,LONART,BLISS GVS PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"1X6, 2X6, 3X6, 4X6, 3X8",,1,61,74,.,40,AL,LONART | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | BLISS GVS PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,6424303,6424303,,,.,.,3
89,CMR 23 & 24,TABLET,LONART,BLISS GVS PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,2X6 ,,1,61,74,.,40,AL,LONART | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | BLISS GVS PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,6421911,6421911,,,.,.,3
AwL_NGA_24,NGA-24-AwL,TABLET,LONART DS,BLISS GVS PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,.,individual package,6,04-9927,1,61,74,.,40,AL,LONART DS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | BLISS GVS PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_103,NGA-24-AwL,TABLET,LONTEFAN,HEALTH CARE FORMULATIONS PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,C4-1580,1,61,74,.,40,AL,LONTEFAN | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | HEALTH CARE FORMULATIONS PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1488,NAFDAC,TABLET,LOTATEM,SHANDONG YIKANG PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,LOTATEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | SHANDONG YIKANG PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0017,NAFDAC,TABLET,LOTEXIN,ADAMS PHARMA (ANHUI) CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,UNKNOWN,YES,PIPERAQUINE PHOSPHATE,,,B4-5963,1,71,77,.,55,DHA-PPQ,LOTEXIN | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | ADAMS PHARMA (ANHUI) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_85,NGA-24-AwL,TABLET,LOVATEM,SHANDOG XIER KANGTAI PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,B4-9850,1,61,74,.,40,AL,LOVATEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | SHANDOG XIER KANGTAI PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1121,NAFDAC,TABLET,LOXAPRIM,MAY & BAKER NIGERIA PLC,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,#04-5567,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,LOXAPRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | MAY & BAKER NIGERIA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1122,NAFDAC,TABLET,LOXAPRIM DS,MAY & BAKER NIGERIA PLC,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,800,.,160,.,.,.,800/160mg,UNKNOWN,UNKNOWN,.,,,B4-3620,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,LOXAPRIM DS | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 800/160mg | MAY & BAKER NIGERIA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0278,NAFDAC,TABLET,LOZETRIM,DAILY-NEED INDUSTRIES LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,B4-1592,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,LOZETRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | DAILY-NEED INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0249,NAFDAC,TABLET,LT-ARTEMETHER AND LUMEFANTRINE,CIRON DRUGS & PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-0237,1,61,74,.,40,AL,LT-ARTEMETHER AND LUMEFANTRINE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | CIRON DRUGS & PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0418,NAFDAC,TABLET,LUARTEM,FLOURISH PHARMA,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,C4-1967,1,61,74,.,40,AL,LUARTEM | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | FLOURISH PHARMA,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0420,NAFDAC,TABLET,LUARTEM,FLOURISH PHARMA,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-1968,1,61,74,.,40,AL,LUARTEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | FLOURISH PHARMA,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
240416_05,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,LUARTEME,ANHUI MEDIPHARM CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,YES,NO,.,individual package,1X24,,1,61,74,.,40,AL,LUARTEME | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | ANHUI MEDIPHARM CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
291,"CMR, BEN AWL DATA",TABLET,LUFAMET,INTERMED,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6, 12",,1,61,74,.,40,AL,LUFAMET | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | INTERMED,999*,0,.,.,.,.,.,.,366,BEN - SEARCH,LUFAMET FORTE,16071401,,,,.,.,4
292,BEN AWL DATA,TABLET,LUFAMET,INTERMED,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,LUFAMET | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | INTERMED,999*,0,.,.,.,.,.,.,369,BEN - SEARCH,LUFAMET-DS,,,,,.,.,5
